price,view,sqft_living,sqft_lot,bedrooms,bathrooms
665000.0,NONE,2600,17388,3,8
265000.0,NONE,1630,5999,2,5
545400.0,GOOD,2850,19200,2,6
350000.0,NONE,2560,5606,3,10
260000.0,NONE,980,1296,1,4
355000.0,NONE,2160,8091,2,6
879000.0,NONE,3030,5156,2,10
833000.0,GOOD,3560,7178,3,12
261590.0,NONE,760,6407,1,2
512500.0,NONE,2260,2400,2,10
600000.0,NONE,1560,3200,1,5
417500.0,NONE,2270,6664,4,10
970000.0,NONE,3480,15185,4,10
316000.0,NONE,1900,7479,2,7
397500.0,NONE,2350,9952,3,10
840000.0,NONE,3730,9847,3,8
270000.0,GOOD,1780,81021,1,2
312900.0,NONE,1630,4473,3,8
325000.0,NONE,1130,6908,1,2
680000.0,NONE,2140,3584,2,5
763000.0,NONE,3220,7873,3,8
375000.0,NONE,800,533610,0,2
475000.0,NONE,1800,3300,2,8
219000.0,NONE,809,940,1,8
415000.0,NONE,1820,9694,2,7
90000.0,NONE,580,7500,1,2
220000.0,NONE,580,7500,1,2
616000.0,AVERAGE,2900,5650,2,6
269500.0,NONE,1140,74052,1,2
395350.0,NONE,1060,5754,1,2
770000.0,NONE,2320,7200,3,10
840000.0,NONE,3450,43216,3,8
428950.0,NONE,1760,4441,1,2
800000.0,NONE,3370,6766,3,13
401000.0,NONE,1940,5753,3,2
303697.0,NONE,2520,7334,3,6
355000.0,NONE,1360,8968,2,2
350000.0,NONE,800,5040,1,2
754999.0,NONE,3010,9323,3,8
982218.0,AVERAGE,2340,5500,2,5
406500.0,NONE,1780,8621,2,6
565000.0,NONE,1720,3000,1,5
160000.0,NONE,830,4500,1,2
220000.0,NONE,1090,6320,2,2
970000.0,AVERAGE,3500,5040,4,9
115000.0,NONE,1080,6250,2,2
124000.0,NONE,1080,6250,2,2
157000.0,NONE,1080,6250,2,2
183000.0,NONE,870,5200,2,2
527000.0,NONE,2830,6163,3,8
407193.0,NONE,1880,14653,3,6
970000.0,NONE,3600,5040,3,9
535000.0,NONE,2340,5600,3,8
245000.0,NONE,2040,13125,2,6
337000.0,NONE,1310,12750,2,5
630000.0,NONE,1470,6000,2,6
320000.0,NONE,1370,9900,2,5
228500.0,NONE,1080,7486,2,2
293000.0,NONE,1990,7577,2,8
447000.0,NONE,1310,7000,2,2
226500.0,NONE,1640,10762,2,5
436000.0,NONE,1770,8000,2,7
451000.0,NONE,2050,4876,2,8
315000.0,NONE,1170,62290,2,2
450000.0,NONE,1340,7250,1,2
635000.0,NONE,2240,5300,2,4
292500.0,NONE,880,17743,1,2
329900.0,NONE,2170,4905,2,8
531000.0,NONE,1260,6660,1,4
725000.0,NONE,1880,13300,2,5
355300.0,NONE,1620,7410,2,8
280000.0,NONE,1610,10022,2,8
1100000.0,NONE,3330,9143,3,9
605004.0,NONE,1370,4000,3,6
260000.0,NONE,690,6000,1,2
748000.0,NONE,3170,4979,3,8
776000.0,NONE,1990,6180,1,6
425000.0,NONE,1080,6095,3,2
230000.0,NONE,1870,14703,3,2
418000.0,NONE,1670,12075,2,5
440000.0,NONE,2800,28254,3,8
858450.0,NONE,3460,7977,4,9
390000.0,NONE,1930,12443,2,6
957000.0,NONE,2370,3836,3,10
507000.0,NONE,1180,6000,2,2
575000.0,NONE,1320,4750,1,2
700000.0,NONE,1350,4000,2,5
239950.0,NONE,1068,1452,1,4
253000.0,NONE,1580,8240,2,2
540000.0,NONE,1690,3417,3,2
805000.0,NONE,3960,38615,3,8
920000.0,NONE,2420,4000,3,11
496600.0,NONE,1910,5562,2,8
246000.0,NONE,1440,10500,2,7
350000.0,NONE,2320,8400,4,10
585000.0,NONE,1670,4572,2,6
450000.0,NONE,1390,11700,2,5
746000.0,NONE,2620,8950,2,8
598555.0,NONE,3040,7880,2,8
820000.0,EXCELLENT,2990,10711,2,8
266500.0,NONE,1740,5460,2,7
370000.0,AVERAGE,2360,105850,1,2
625000.0,NONE,2240,3600,2,9
243500.0,NONE,1610,6200,3,6
340000.0,NONE,700,5829,1,2
559950.0,NONE,2730,9519,4,10
315000.0,NONE,1780,15114,2,9
753000.0,NONE,3070,223463,2,8
800000.0,NONE,2060,3200,2,10
550000.0,NONE,1360,5111,2,7
465000.0,NONE,1430,14250,2,6
465000.0,NONE,1840,5752,2,7
710000.0,NONE,2000,8068,3,7
505000.0,NONE,1820,11012,2,8
690000.0,NONE,2330,16300,2,5
217500.0,NONE,1070,8400,1,6
500000.0,NONE,930,3750,1,2
325000.0,AVERAGE,1040,5796,1,6
500000.0,NONE,1960,12436,3,7
721500.0,GOOD,2970,234788,2,11
924000.0,NONE,2200,5000,2,4
345000.0,NONE,830,1034,1,4
825000.0,NONE,3920,11086,3,12
560000.0,NONE,2870,95396,2,6
599000.0,NONE,2560,14680,2,6
211000.0,NONE,1350,7620,2,4
425000.0,NONE,1240,21190,3,7
750000.0,AVERAGE,3210,8520,3,9
479000.0,NONE,1690,3322,2,8
612500.0,NONE,2550,10623,3,8
605000.0,NONE,3240,34510,4,5
389900.0,NONE,2160,59241,2,8
710000.0,NONE,3060,5000,3,8
295000.0,NONE,1690,8564,2,8
275250.0,NONE,1520,7199,2,7
250000.0,NONE,2040,5770,3,8
709000.0,NONE,2360,18000,2,6
399500.0,NONE,1360,4840,3,5
225000.0,NONE,2000,9202,2,8
500000.0,NONE,1650,4648,2,8
364900.0,NONE,2500,8304,2,10
356000.0,NONE,1140,7500,2,4
616750.0,NONE,2140,47743,2,4
755000.0,AVERAGE,2870,6600,2,9
327500.0,NONE,830,8183,1,2
605000.0,NONE,1960,10139,2,7
179950.0,NONE,1130,5200,3,4
633000.0,NONE,3630,30570,4,9
349950.0,NONE,1764,15600,3,6
1080000.0,NONE,2770,5800,2,9
425000.0,NONE,2650,12247,2,8
990000.0,NONE,2500,6350,2,9
410000.0,GOOD,2710,19000,2,2
590000.0,NONE,2490,8800,2,7
242000.0,NONE,1500,7560,2,5
775000.0,NONE,1160,13747,2,6
680000.0,AVERAGE,1880,6200,3,4
217000.0,NONE,1340,4200,2,8
395000.0,NONE,1960,3953,2,8
572500.0,NONE,2030,9791,2,7
559900.0,NONE,2200,6380,4,10
845000.0,NONE,2540,4750,2,6
241000.0,NONE,1520,7131,2,6
475000.0,NONE,1340,2805,2,5
575000.0,NONE,1400,5810,1,4
455000.0,NONE,3030,117378,3,9
839000.0,NONE,3200,203425,2,8
475000.0,NONE,1580,10260,3,4
600000.0,NONE,2120,6897,1,2
515000.0,NONE,1640,5200,1,2
425000.0,NONE,1890,8400,2,7
565000.0,NONE,1710,3875,3,6
498000.0,NONE,1140,8282,1,6
739000.0,NONE,2720,3800,3,10
355000.0,NONE,1650,4000,1,5
263000.0,NONE,1790,7485,2,5
375000.0,NONE,1680,6834,3,5
322000.0,NONE,2200,12231,2,5
325000.0,NONE,830,5100,1,2
290000.0,NONE,770,4800,1,2
809950.0,NONE,3280,6181,3,8
969500.0,AVERAGE,2080,3025,2,11
665000.0,NONE,2790,43091,3,8
635000.0,NONE,4150,13232,4,12
272450.0,NONE,1780,7332,2,7
427000.0,NONE,1460,9750,3,5
261500.0,NONE,1410,8174,2,2
488800.0,NONE,2170,9665,3,7
340000.0,NONE,690,5200,1,2
398950.0,NONE,3000,10297,3,10
217000.0,NONE,870,5200,2,2
799000.0,NONE,3170,94855,3,8
160000.0,NONE,1540,7350,3,2
447000.0,NONE,1270,8800,2,2
765000.0,NONE,2190,6450,2,5
445000.0,NONE,2790,8111,3,8
310000.0,NONE,1510,6000,2,2
380000.0,GOOD,1800,7191,1,5
325000.0,NONE,2410,6975,3,2
345000.0,NONE,2250,7412,3,9
300000.0,NONE,950,4760,2,2
530000.0,NONE,2860,48351,3,5
583500.0,NONE,2860,48351,3,5
410000.0,NONE,1560,10125,1,2
535000.0,NONE,1940,5700,1,4
345000.0,NONE,2040,5523,3,8
539000.0,NONE,1700,11727,4,2
590000.0,NONE,3700,12500,3,8
187000.0,NONE,1050,2926,1,5
270000.0,NONE,1690,9583,2,6
546000.0,NONE,1120,6180,1,2
520000.0,NONE,1490,1036,2,5
515000.0,NONE,2220,6000,4,6
990000.0,NONE,2160,6000,2,8
382000.0,NONE,870,10492,1,2
900000.0,AVERAGE,3370,5000,3,12
675000.0,FAIR,3370,5350,2,9
460000.0,NONE,880,3300,1,2
234000.0,NONE,940,5375,1,2
399000.0,NONE,1340,7191,2,2
253500.0,NONE,1440,12040,2,4
475000.0,NONE,1750,12632,2,4
740000.0,NONE,3990,5000,4,12
799000.0,NONE,2860,4442,2,8
390000.0,NONE,1940,3864,3,8
421000.0,NONE,1400,11245,1,4
296500.0,NONE,1770,6033,2,8
895000.0,NONE,1710,4178,3,6
386000.0,NONE,2810,11897,3,8
424000.0,NONE,1580,13912,2,2
749000.0,NONE,1580,5000,2,2
523000.0,NONE,1440,8681,2,2
389000.0,NONE,2420,9147,3,8
270000.0,NONE,1930,15000,3,4
275000.0,NONE,1190,27215,2,2
287500.0,AVERAGE,2240,6944,3,8
345000.0,NONE,2550,216344,1,8
427000.0,NONE,920,3780,1,2
508450.0,NONE,1520,9600,3,5
705000.0,NONE,1460,6250,2,6
550000.0,NONE,1900,40600,0,4
380000.0,NONE,1430,11173,2,4
539900.0,NONE,2500,4203,2,8
330000.0,NONE,720,7250,1,2
455000.0,NONE,1140,5720,1,2
510000.0,NONE,3530,10935,3,14
315000.0,NONE,1220,14645,2,6
206000.0,NONE,1320,7000,2,2
592500.0,NONE,2170,8240,3,10
744000.0,NONE,2020,7512,2,8
334500.0,NONE,1990,3694,2,8
886000.0,NONE,2660,3900,3,6
600000.0,NONE,2360,13500,3,8
850000.0,AVERAGE,2740,101930,2,6
550000.0,NONE,1360,5850,2,5
184900.0,NONE,1230,5000,1,2
245000.0,NONE,1260,7964,2,4
370000.0,NONE,1040,4172,1,2
480000.0,NONE,2700,9700,3,8
579000.0,NONE,1800,4429,2,5
339275.0,NONE,1590,7260,2,4
425000.0,AVERAGE,1360,542322,2,9
170000.0,NONE,1370,10780,2,5
950000.0,NONE,3320,7644,3,8
623000.0,NONE,2980,9235,3,8
477000.0,NONE,1350,2053,2,8
330000.0,NONE,1160,9600,2,2
600000.0,NONE,1480,5400,2,7
570000.0,GOOD,1640,2808,2,6
515000.0,NONE,2680,7178,3,8
805000.0,NONE,2440,9889,3,7
555000.0,NONE,2920,24074,3,8
245000.0,NONE,1780,9598,2,7
638150.0,NONE,2170,7275,3,8
269950.0,NONE,2060,13500,3,8
195000.0,NONE,1050,5525,2,4
159100.0,NONE,790,7095,1,2
550000.0,NONE,1010,6120,2,2
299000.0,NONE,1040,4600,1,2
249500.0,NONE,900,4500,1,2
700000.0,NONE,1470,5450,3,2
275000.0,NONE,1080,26114,3,2
565000.0,NONE,2440,8378,2,7
425000.0,NONE,2520,11017,3,5
620047.0,NONE,1760,6000,3,5
480000.0,NONE,1820,13362,2,7
515000.0,NONE,1820,13362,2,7
420000.0,NONE,3040,24123,3,8
610000.0,NONE,3490,23400,4,11
849000.0,NONE,2440,8040,3,4
718000.0,NONE,2280,3446,2,5
295000.0,NONE,1980,8000,2,7
871000.0,NONE,2360,6150,4,5
430000.0,AVERAGE,3890,7140,2,13
440000.0,NONE,2300,10880,3,8
405000.0,NONE,910,6490,1,2
340000.0,NONE,1140,11620,2,6
675000.0,NONE,2390,5249,3,8
480000.0,AVERAGE,1150,4945,2,2
362500.0,NONE,2330,8586,4,6
752888.0,NONE,2420,9000,2,8
255000.0,NONE,960,8863,3,5
283700.0,NONE,1010,10900,0,5
335000.0,NONE,2370,6000,3,8
285000.0,NONE,2880,18296,2,5
278000.0,NONE,2400,7738,3,7
731000.0,NONE,3670,8960,4,8
335000.0,NONE,1140,15890,2,4
334200.0,NONE,1410,45302,2,5
642000.0,NONE,1530,4305,5,2
540000.0,NONE,1720,4240,3,5
299000.0,AVERAGE,1620,79993,2,8
560000.0,NONE,1570,4375,2,5
852000.0,NONE,1990,3750,4,9
306000.0,AVERAGE,930,5650,1,2
440000.0,NONE,1550,7820,2,5
517000.0,NONE,1650,8250,3,2
379000.0,AVERAGE,800,6380,1,2
360000.0,NONE,930,6098,1,2
645000.0,NONE,2550,4000,3,4
217000.0,NONE,720,4760,1,2
255000.0,NONE,620,4760,1,2
625000.0,NONE,2360,12164,2,8
680000.0,NONE,1760,8400,2,5
440000.0,NONE,2100,29735,2,5
615000.0,NONE,2480,12070,4,7
239000.0,NONE,1040,6860,2,2
462500.0,NONE,1656,108900,2,8
619400.0,NONE,2090,3610,3,6
975000.0,EXCELLENT,2520,54160,5,9
330000.0,NONE,700,4000,1,2
985000.0,NONE,4030,36762,3,11
430000.0,NONE,760,7114,1,2
778000.0,NONE,1840,6000,2,6
219000.0,NONE,1090,7350,2,6
715000.0,NONE,1900,8272,3,7
950000.0,NONE,2790,15653,3,8
425000.0,AVERAGE,1280,5026,1,2
239000.0,NONE,1510,15022,2,2
310000.0,NONE,920,8282,0,2
400000.0,NONE,700,8120,1,2
428000.0,FAIR,1980,44550,1,5
600000.0,NONE,1440,4300,2,2
415000.0,NONE,2740,8250,3,14
401000.0,NONE,1400,8220,1,2
292000.0,NONE,2270,7156,2,5
291750.0,NONE,1310,12825,2,7
227000.0,NONE,1680,7455,2,5
675000.0,NONE,2260,13209,2,7
397500.0,NONE,1350,980,2,7
206000.0,NONE,1820,8867,1,4
360000.0,NONE,2140,49658,3,5
427500.0,NONE,2430,3249,3,8
115000.0,NONE,940,6000,1,2
559000.0,NONE,2070,5386,2,4
420000.0,NONE,1510,1501,3,2
550000.0,NONE,2550,39460,3,5
282150.0,NONE,700,5940,1,2
260000.0,NONE,1150,3090,2,2
428000.0,NONE,2340,3466,2,8
319950.0,NONE,1510,1245,2,11
552000.0,NONE,1150,5000,1,2
637000.0,NONE,2190,2867,3,9
213000.0,NONE,1980,9000,3,5
215000.0,NONE,960,7200,2,2
590000.0,AVERAGE,2180,6120,2,5
390000.0,NONE,2560,43560,3,8
287000.0,AVERAGE,2270,11997,3,7
580000.0,NONE,3550,9600,4,9
424000.0,NONE,1330,5632,2,6
610000.0,NONE,2110,6360,3,8
623500.0,NONE,1550,3350,3,10
260000.0,FAIR,570,81893,1,2
906000.0,NONE,2030,1800,2,8
330000.0,NONE,1500,11233,2,6
275000.0,NONE,920,7688,1,2
290000.0,NONE,1470,8200,2,2
599950.0,NONE,1150,3775,1,2
550000.0,NONE,4180,35169,3,10
289000.0,NONE,1690,3449,2,5
411000.0,NONE,2150,9915,3,9
826000.0,AVERAGE,2330,4000,2,11
400000.0,AVERAGE,2680,13680,3,6
342000.0,NONE,1740,2226,2,8
475000.0,FAIR,1320,3420,1,5
455000.0,NONE,2480,9238,3,10
850000.0,NONE,3330,4000,3,10
185000.0,NONE,1010,6400,2,2
850000.0,GOOD,4920,20590,5,11
239900.0,NONE,1570,18730,3,5
765000.0,NONE,3580,14275,4,13
437000.0,NONE,2220,17568,2,5
240000.0,NONE,1010,10350,2,4
395000.0,NONE,1440,7808,1,2
320000.0,NONE,1230,7492,2,2
525000.0,NONE,1710,7350,2,5
260000.0,NONE,2390,8993,2,10
450000.0,NONE,2840,39324,2,9
560000.0,NONE,2300,7989,3,8
310000.0,NONE,2270,5001,4,10
440000.0,NONE,2290,6302,2,8
458450.0,NONE,1330,9715,3,2
200000.0,NONE,1200,10703,2,2
430000.0,NONE,2160,6527,2,7
360000.0,NONE,1120,10500,2,2
311000.0,NONE,2090,11645,3,8
615000.0,NONE,1470,1152,2,11
575000.0,NONE,2270,10136,2,5
430000.0,NONE,1440,4025,2,5
400000.0,NONE,1200,4800,2,4
340000.0,NONE,1720,10710,2,5
351000.0,NONE,930,6600,0,1
440000.0,NONE,2400,8038,3,8
298000.0,NONE,1960,11798,3,8
300000.0,NONE,1890,9205,3,5
310000.0,NONE,1590,3056,2,7
500000.0,NONE,2590,9354,3,8
399900.0,NONE,860,1664,2,2
343000.0,NONE,1270,2509,2,8
415000.0,NONE,1130,2191,1,7
410000.0,NONE,1860,15457,2,8
320000.0,NONE,1802,11225,1,2
253000.0,NONE,1310,7128,1,2
630000.0,NONE,2320,32772,2,8
216000.0,NONE,1130,12500,1,2
540000.0,NONE,2180,11100,2,8
212000.0,NONE,1830,12233,2,4
300000.0,AVERAGE,2340,12282,2,9
969950.0,NONE,2830,3750,2,8
715000.0,NONE,1610,7680,2,2
305000.0,NONE,1030,5350,2,2
458000.0,NONE,1390,1569,2,14
275000.0,NONE,1580,8775,2,5
550000.0,GOOD,2330,4780,2,9
742000.0,NONE,1540,704,2,11
700000.0,NONE,1570,4000,2,2
640000.0,NONE,2940,5763,3,10
352000.0,NONE,1240,7200,2,1
301500.0,NONE,1410,7419,2,2
630000.0,NONE,2190,9880,3,8
340000.0,NONE,3040,6255,2,8
477500.0,NONE,1860,9364,3,5
285000.0,NONE,1690,7460,2,8
255000.0,NONE,1900,16117,2,9
315000.0,NONE,1600,7982,2,8
830000.0,NONE,2530,9000,5,10
539950.0,NONE,1860,1558,2,7
980000.0,NONE,2390,4590,2,7
735000.0,NONE,3100,8529,3,8
536000.0,FAIR,2650,9140,4,7
575000.0,NONE,1520,5000,2,6
500000.0,NONE,1510,4000,1,2
285500.0,NONE,1960,7950,3,5
498000.0,NONE,2270,7375,3,9
412000.0,NONE,910,6282,1,2
607000.0,NONE,2100,8220,3,8
199000.0,NONE,1000,8512,2,2
492500.0,NONE,2760,18306,3,9
585000.0,NONE,2840,11044,3,8
326995.0,NONE,1860,5321,2,8
372500.0,NONE,1920,9660,3,7
528000.0,EXCELLENT,840,40642,1,1
400000.0,NONE,2390,32109,2,4
344000.0,NONE,2100,8501,3,8
409950.0,NONE,2430,7163,3,10
625000.0,AVERAGE,1880,4000,2,6
304950.0,NONE,1350,9000,2,5
381500.0,NONE,2160,35183,1,6
215000.0,NONE,1430,13399,2,5
345000.0,AVERAGE,2840,12870,4,5
363000.0,NONE,2510,20000,2,1
240000.0,NONE,1690,20063,2,2
548050.0,NONE,1930,5479,1,6
314000.0,NONE,720,4920,1,2
800000.0,NONE,2990,16809,3,8
400000.0,NONE,2300,6720,4,5
247000.0,NONE,460,4120,0,2
540000.0,NONE,1240,4120,1,5
410000.0,NONE,1900,15123,3,8
525000.0,NONE,2120,9146,2,5
820000.0,NONE,2440,5737,3,8
244000.0,NONE,1180,10200,1,2
275000.0,NONE,520,4800,0,2
577000.0,NONE,2070,23160,1,5
446950.0,NONE,2250,7945,4,8
457000.0,AVERAGE,2050,5694,2,8
320000.0,NONE,1310,137214,3,4
210000.0,NONE,1250,9484,2,4
220000.0,NONE,2130,9100,3,8
589000.0,NONE,2250,8800,2,6
435000.0,NONE,1880,3840,3,6
375000.0,NONE,1520,10798,2,2
545000.0,NONE,1660,5581,1,5
970000.0,NONE,3400,10000,2,7
705000.0,NONE,2320,6755,1,5
915557.0,NONE,3740,11536,4,11
259000.0,NONE,1810,9000,3,4
427000.0,NONE,1680,8610,2,5
390000.0,NONE,930,3100,1,2
363000.0,NONE,2390,8000,2,8
612000.0,GOOD,2680,3626,3,8
380000.0,NONE,1790,10186,3,5
230000.0,NONE,1680,6003,3,10
580000.0,NONE,1570,2600,2,5
770000.0,AVERAGE,2230,3200,2,2
207200.0,NONE,1260,8400,3,6
525000.0,NONE,1790,11430,2,6
925000.0,NONE,2440,7419,2,8
883000.0,NONE,2410,4000,3,7
455000.0,NONE,1780,2992,3,8
343500.0,NONE,1900,5194,2,8
244000.0,NONE,960,8450,1,2
397000.0,NONE,1640,11730,2,5
180500.0,NONE,850,5000,1,2
310000.0,NONE,2150,6576,2,9
315000.0,NONE,2780,3969,3,8
718000.0,NONE,1030,4958,2,2
279950.0,NONE,1930,7267,2,5
689000.0,GOOD,2080,9612,2,8
828000.0,NONE,3520,9901,3,8
150000.0,NONE,890,8100,1,2
505400.0,NONE,1640,3400,2,5
217450.0,NONE,1040,5000,2,2
677000.0,NONE,2820,4174,3,8
361000.0,NONE,1320,48787,1,8
620000.0,NONE,2590,7237,2,8
176000.0,NONE,1540,5449,2,7
330000.0,NONE,960,7218,2,2
290000.0,NONE,1190,8175,2,8
711000.0,NONE,2770,9532,3,8
295000.0,NONE,1060,8100,2,5
1100000.0,NONE,4010,12110,4,11
257500.0,NONE,1140,7078,2,6
240000.0,NONE,1910,16320,3,2
645000.0,NONE,2340,8955,3,8
499000.0,NONE,1170,2400,1,5
321000.0,NONE,1290,9526,2,2
449000.0,NONE,1810,1658,2,8
515000.0,NONE,1820,5280,2,8
456000.0,NONE,2220,12385,3,4
865000.0,NONE,3830,219106,2,13
515500.0,NONE,2920,7700,3,8
576925.0,NONE,2630,6100,3,8
243000.0,NONE,1320,10416,2,5
253400.0,NONE,1400,8640,2,6
292000.0,NONE,1600,3580,2,8
271500.0,NONE,1490,8005,2,8
765000.0,NONE,2170,6750,1,8
375000.0,NONE,1280,1730,2,11
382880.0,NONE,1620,9566,2,6
852500.0,NONE,2630,10100,2,8
475000.0,NONE,1240,8738,2,4
462000.0,NONE,1300,2580,2,5
762400.0,FAIR,2430,14607,2,5
330000.0,NONE,1890,7540,3,4
473000.0,NONE,1890,12236,2,7
550000.0,NONE,2440,7200,2,4
449500.0,AVERAGE,1780,7280,2,7
744000.0,NONE,2830,13059,3,9
700000.0,NONE,2490,4700,3,6
511100.0,NONE,1560,12220,3,8
317950.0,NONE,1980,4500,2,8
542950.0,NONE,2070,39768,2,8
490000.0,NONE,1490,11360,2,5
760000.0,NONE,3090,4060,3,12
475000.0,NONE,1580,8659,2,7
435000.0,NONE,2692,6197,2,9
399000.0,NONE,1740,3690,2,8
627000.0,NONE,1940,3800,2,6
346500.0,NONE,2150,5100,3,8
412000.0,NONE,1320,8000,2,4
845000.0,NONE,3360,40471,3,8
373000.0,NONE,1850,9655,2,5
725000.0,NONE,2880,8882,3,7
376000.0,AVERAGE,2420,11662,5,8
552500.0,NONE,2020,4120,2,2
365000.0,NONE,2280,19000,4,6
700000.0,NONE,3010,46173,3,8
315000.0,NONE,2550,9736,3,7
262500.0,NONE,1540,5110,3,6
660000.0,AVERAGE,2280,6150,2,7
340000.0,NONE,2450,6941,3,8
660500.0,NONE,2950,5500,4,8
280000.0,NONE,690,1950,0,2
267000.0,NONE,800,2480,0,2
230000.0,NONE,1470,25661,1,2
417000.0,NONE,1840,11403,2,7
252000.0,NONE,1170,9730,2,2
791000.0,NONE,2344,4800,4,5
415000.0,NONE,1230,3774,0,2
339000.0,NONE,1150,13278,2,5
158000.0,NONE,1140,10477,2,2
535000.0,NONE,1660,5100,2,2
818900.0,NONE,1080,4120,2,2
550000.0,NONE,1720,4000,3,6
240000.0,NONE,590,8717,1,2
590000.0,AVERAGE,1290,1230,2,11
369300.0,NONE,1480,21320,2,4
510000.0,NONE,2600,118666,3,8
542500.0,NONE,2040,10086,2,8
262500.0,NONE,970,7854,2,2
900000.0,NONE,2620,4350,5,10
1100000.0,NONE,4560,41636,3,12
368000.0,NONE,1750,14400,2,5
825000.0,NONE,3620,6499,3,12
343500.0,NONE,1660,7509,2,6
273500.0,NONE,1360,6000,3,2
1000000.0,NONE,2044,5610,2,8
770000.0,AVERAGE,2370,6000,4,10
400000.0,NONE,1170,3868,2,6
225000.0,NONE,1660,7210,2,2
345000.0,NONE,2020,18150,3,2
450000.0,NONE,2530,8116,2,8
334850.0,NONE,870,5635,1,2
605000.0,FAIR,3670,9600,4,10
760000.0,NONE,3180,14000,4,12
390000.0,NONE,1870,12960,1,4
488000.0,NONE,1940,5660,2,8
1060000.0,NONE,4820,13165,4,16
608000.0,NONE,2400,217800,2,6
299950.0,NONE,800,3000,1,2
818000.0,AVERAGE,2200,4800,2,11
355000.0,NONE,2400,9701,2,8
660000.0,NONE,1980,2850,2,11
255950.0,NONE,1720,3676,2,8
475000.0,NONE,1930,11092,2,4
362950.0,NONE,2140,159865,3,5
452000.0,NONE,1110,9012,2,5
315000.0,NONE,1970,8200,2,5
330950.0,NONE,1630,2844,2,8
535000.0,NONE,2520,49222,4,7
479000.0,NONE,2270,9464,3,7
340000.0,NONE,1212,1174,2,8
312000.0,NONE,1890,8362,3,6
305000.0,NONE,1370,6600,2,7
270000.0,NONE,1770,7336,2,8
529999.0,NONE,1710,1664,2,8
587100.0,NONE,1190,6967,1,2
459800.0,NONE,1690,16061,2,6
451000.0,NONE,1680,7800,3,5
525000.0,AVERAGE,2040,435600,2,7
250000.0,NONE,1110,26051,1,2
475000.0,NONE,2040,6180,4,6
235000.0,NONE,1920,11595,3,4
230000.0,NONE,1330,9548,2,4
581000.0,NONE,1630,2566,3,2
415000.0,NONE,1520,9030,2,2
522500.0,NONE,1520,9030,2,2
383000.0,NONE,1340,7725,2,4
315000.0,NONE,2500,8289,2,5
591000.0,NONE,1460,3600,2,6
750000.0,NONE,3140,12150,3,7
712000.0,NONE,3140,32336,3,8
510000.0,NONE,2310,53578,2,8
480000.0,NONE,710,4800,1,2
538000.0,NONE,1460,7200,2,2
464000.0,NONE,730,5000,1,9
476000.0,NONE,1440,3840,2,8
349500.0,NONE,1130,16875,2,6
270000.0,NONE,1810,8262,2,7
740000.0,AVERAGE,2710,18480,2,8
395000.0,NONE,2740,8336,3,8
498000.0,NONE,1690,4088,2,8
339900.0,NONE,1470,4675,2,8
539000.0,NONE,2830,9972,2,8
400000.0,NONE,1410,9704,2,2
225000.0,NONE,2170,11745,2,8
330000.0,NONE,1340,4080,2,7
490000.0,NONE,1990,31200,2,9
260000.0,NONE,2240,7200,3,9
469900.0,NONE,2990,8913,3,8
493000.0,NONE,2120,3801,5,5
740000.0,NONE,2920,46355,3,7
148900.0,NONE,1700,6000,3,5
475000.0,NONE,1620,14467,1,8
415000.0,NONE,760,4000,1,2
229500.0,NONE,1230,6000,2,2
385000.0,NONE,2030,11375,3,8
230000.0,NONE,1830,11331,2,7
425000.0,NONE,970,2700,1,2
189900.0,NONE,1000,4179,1,2
238000.0,NONE,750,6480,1,2
968060.0,AVERAGE,2620,16200,3,8
921000.0,NONE,2220,9496,3,4
380000.0,NONE,3000,6000,4,5
285000.0,EXCELLENT,1060,54846,0,2
449000.0,NONE,1980,5400,3,8
625000.0,NONE,1600,5500,3,2
318989.0,NONE,2000,9000,3,7
445000.0,NONE,1310,1266,2,4
750000.0,NONE,1120,8549,2,2
959000.0,NONE,3320,11875,2,8
330000.0,NONE,2370,9102,2,8
425000.0,NONE,830,1241,1,4
280000.0,NONE,940,7913,2,2
476500.0,NONE,2250,50155,3,8
556000.0,NONE,2020,3600,2,7
637000.0,NONE,4083,68377,3,12
405000.0,NONE,1450,6081,2,6
397000.0,NONE,1170,6757,4,2
895990.0,NONE,3555,6565,3,9
259000.0,NONE,1610,14046,2,6
420000.0,NONE,960,112384,1,2
518000.0,NONE,1680,2096,2,8
425000.0,NONE,1380,8182,2,5
182500.0,NONE,1040,13920,1,2
549900.0,NONE,1380,3031,2,4
445000.0,NONE,1850,16863,2,5
452000.0,NONE,1740,5400,1,5
715000.0,NONE,1920,6500,4,5
559000.0,NONE,2010,5200,2,8
250000.0,NONE,1860,7350,3,5
276500.0,NONE,2380,128937,3,7
440000.0,NONE,2880,7386,3,8
543200.0,AVERAGE,2820,15600,5,7
250000.0,NONE,750,4000,0,2
625000.0,NONE,1750,9000,3,8
530100.0,NONE,1540,3399,2,2
549900.0,NONE,1140,936,1,5
430000.0,NONE,1560,6534,3,4
835000.0,NONE,2960,6856,2,8
409500.0,NONE,2140,13000,3,9
329000.0,NONE,1600,6765,3,8
940000.0,NONE,2080,4000,3,9
539950.0,NONE,1560,3200,2,6
579950.0,NONE,2880,213444,3,8
881000.0,GOOD,2510,4125,4,10
362500.0,NONE,960,5424,2,2
243950.0,NONE,1120,35500,1,2
658000.0,NONE,3310,6166,3,9
218250.0,NONE,1080,9774,2,4
