,id,price,date,yr_renovated,yr_built,condition,grade,view,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
16449,2695600190,416000.0,3/27/2015,,1949,5,4,NONE,N/A,98126,47.5314,-122.378,,NONE,Very Good,7 Average,98126
16451,7140200250,200000.0,1/12/2015,,1980,4,4,NONE,NO,98030,47.3693,-122.169,NO,NONE,Good,7 Average,98030
16452,3905090130,658100.0,7/17/2014,,1992,3,6,NONE,NO,98029,47.5714,-121.991,NO,NONE,Average,9 Better,98029
16453,3335000050,397000.0,7/14/2014,,1996,3,4,NONE,NO,98118,47.5565,-122.275,NO,NONE,Average,7 Average,98118
16455,1568100380,345000.0,10/16/2014,,1949,4,4,NONE,N/A,98155,47.7364,-122.295,,NONE,Good,7 Average,98155
16456,8078570460,305500.0,9/24/2014,,1989,4,4,NONE,NO,98031,47.4031,-122.172,NO,NONE,Good,7 Average,98031
16457,6382000080,340000.0,7/8/2014,,1997,3,5,NONE,N/A,98002,47.29600000000001,-122.219,,NONE,Average,8 Good,98002
16458,7905380080,330000.0,2/26/2015,,1979,3,4,NONE,N/A,98034,47.72,-122.213,,NONE,Average,7 Average,98034
16459,6600490250,269000.0,4/21/2015,,2004,3,4,NONE,NO,98198,47.362,-122.309,NO,NONE,Average,7 Average,98198
16460,7200001756,349950.0,6/12/2014,,1966,3,4,NONE,NO,98052,47.6855,-122.111,NO,NONE,Average,7 Average,98052
16461,4427100130,431000.0,3/4/2015,,1953,4,4,NONE,NO,98125,47.7281,-122.311,NO,NONE,Good,7 Average,98125
16463,1402700170,414000.0,7/17/2014,,1999,3,5,NONE,NO,98058,47.4386,-122.127,NO,NONE,Average,8 Good,98058
16464,5366200460,619500.0,5/20/2014,,1992,3,5,NONE,NO,98122,47.6078,-122.292,NO,NONE,Average,8 Good,98122
16465,1245500725,675000.0,10/30/2014,,1957,4,4,NONE,NO,98033,47.6919,-122.21,NO,NONE,Good,7 Average,98033
16466,9477201060,380500.0,4/23/2015,,1971,4,4,NONE,NO,98034,47.7303,-122.192,NO,NONE,Good,7 Average,98034
16467,4060000290,253000.0,6/17/2014,,1945,5,3,NONE,NO,98178,47.5002,-122.247,NO,NONE,Very Good,6 Low Average,98178
16468,522059327,157500.0,5/28/2014,,1949,3,2,NONE,N/A,98031,47.4217,-122.197,,NONE,Average,5 Fair,98031
16469,686530020,627000.0,6/9/2014,,1976,4,5,NONE,N/A,98052,47.6658,-122.149,,NONE,Good,8 Good,98052
16470,5145100460,469500.0,9/24/2014,,2001,4,4,NONE,NO,98034,47.726000000000006,-122.221,NO,NONE,Good,7 Average,98034
16471,6329000380,319950.0,6/19/2014,,1939,3,4,NONE,N/A,98146,47.5015,-122.38,,NONE,Average,7 Average,98146
16472,8960200280,249500.0,2/18/2015,,1968,4,4,NONE,N/A,98058,47.4249,-122.178,,NONE,Good,7 Average,98058
16473,2867100007,485000.0,2/23/2015,,1907,3,4,NONE,NO,98119,47.644,-122.369,NO,NONE,Average,7 Average,98119
16475,1545807280,314500.0,6/28/2014,,1978,3,4,NONE,NO,98038,47.3637,-122.057,NO,NONE,Average,7 Average,98038
16476,3996900460,220000.0,4/3/2015,,1948,3,3,NONE,NO,98155,47.7467,-122.3,NO,NONE,Average,6 Low Average,98155
16477,217500005,444950.0,11/24/2014,,1958,4,4,NONE,NO,98133,47.7368,-122.337,NO,NONE,Good,7 Average,98133
16478,1513800080,598000.0,8/25/2014,,1985,3,5,NONE,NO,98115,47.6892,-122.3,NO,NONE,Average,8 Good,98115
16479,8691390460,699850.0,6/16/2014,,2002,3,6,NONE,NO,98075,47.599,-121.973,NO,NONE,Average,9 Better,98075
16480,6633900170,595000.0,5/8/2014,,1991,4,4,NONE,N/A,98033,47.6953,-122.199,,NONE,Good,7 Average,98033
16482,8838900167,542500.0,5/9/2014,,1978,4,5,NONE,NO,98007,47.5916,-122.148,NO,NONE,Good,8 Good,98007
16483,7199330170,450000.0,5/12/2015,,1978,3,4,NONE,NO,98052,47.6972,-122.129,NO,NONE,Average,7 Average,98052
16484,236500050,298500.0,7/28/2014,,1959,4,4,NONE,NO,98188,47.4322,-122.291,NO,NONE,Good,7 Average,98188
16485,2025049028,403950.0,6/9/2014,,1943,4,4,NONE,NO,98102,47.6414,-122.329,NO,NONE,Good,7 Average,98102
16486,3298700305,271000.0,12/29/2014,,1942,4,3,NONE,NO,98106,47.5226,-122.351,NO,NONE,Good,6 Low Average,98106
16487,6145600780,335000.0,9/11/2014,1970.0,1923,4,4,NONE,NO,98133,47.7038,-122.348,NO,NONE,Good,7 Average,98133
16488,1332700010,305000.0,12/16/2014,,1979,5,4,NONE,NO,98056,47.5184,-122.196,NO,NONE,Very Good,7 Average,98056
16489,2768300655,630000.0,3/17/2015,,2007,3,5,NONE,NO,98107,47.6666,-122.367,NO,NONE,Average,8 Good,98107
16490,7224500010,253000.0,6/3/2014,,1921,5,4,NONE,NO,98055,47.4906,-122.204,NO,NONE,Very Good,7 Average,98055
16491,4037000185,395000.0,9/19/2014,,1957,4,4,NONE,N/A,98008,47.6028,-122.12,,NONE,Good,7 Average,98008
16492,7614100020,265000.0,10/17/2014,,1981,4,4,NONE,NO,98042,47.3553,-122.149,NO,NONE,Good,7 Average,98042
16493,1423400225,225000.0,7/21/2014,,1959,4,3,NONE,NO,98058,47.4565,-122.181,NO,NONE,Good,6 Low Average,98058
16494,5419000050,338500.0,9/17/2014,,2005,3,5,NONE,NO,98001,47.3373,-122.266,NO,NONE,Average,8 Good,98001
16495,5151200290,300000.0,5/12/2014,,1975,3,4,NONE,NO,98177,47.7295,-122.359,NO,NONE,Average,7 Average,98177
16496,4060000170,255000.0,8/20/2014,,1945,3,3,NONE,NO,98178,47.5003,-122.248,NO,NONE,Average,6 Low Average,98178
16497,1568100290,337000.0,6/20/2014,,1992,3,4,NONE,NO,98155,47.7348,-122.295,NO,NONE,Average,7 Average,98155
16498,4137010010,324900.0,4/16/2015,,1988,3,5,NONE,NO,98092,47.261,-122.219,NO,NONE,Average,8 Good,98092
16500,1222069136,500000.0,12/12/2014,,1975,4,5,NONE,NO,98038,47.4032,-121.982,NO,NONE,Good,8 Good,98038
16502,1771100440,360000.0,6/10/2014,,1968,5,4,NONE,NO,98077,47.7566,-122.073,NO,NONE,Very Good,7 Average,98077
16503,3211200290,304000.0,5/27/2014,,1972,4,4,NONE,NO,98034,47.7314,-122.237,NO,NONE,Good,7 Average,98034
16504,4154302045,376000.0,3/16/2015,,1918,3,3,NONE,N/A,98118,47.5643,-122.275,,NONE,Average,6 Low Average,98118
16505,4036801315,425000.0,11/4/2014,,1956,3,4,NONE,NO,98008,47.6041,-122.126,NO,NONE,Average,7 Average,98008
16507,1221000562,187000.0,7/22/2014,,2005,3,4,NONE,NO,98166,47.4648,-122.335,NO,NONE,Average,7 Average,98166
16509,7436400020,585000.0,3/25/2015,,1974,3,5,NONE,NO,98033,47.6729,-122.166,NO,NONE,Average,8 Good,98033
16512,3751600430,250000.0,12/26/2014,,1979,4,5,NONE,NO,98001,47.2949,-122.269,NO,NONE,Good,8 Good,98001
16515,8651720020,505000.0,5/12/2014,,1978,3,5,NONE,NO,98034,47.7284,-122.216,NO,NONE,Average,8 Good,98034
16516,2114700500,90000.0,4/18/2015,,1947,3,1,NONE,NO,98106,47.5335,-122.348,NO,NONE,Average,4 Low,98106
16517,7950303530,400000.0,4/9/2015,,1968,3,4,NONE,NO,98118,47.5631,-122.285,NO,NONE,Average,7 Average,98118
16518,8910500471,407000.0,2/17/2015,,1954,3,5,NONE,NO,98177,47.709,-122.363,NO,NONE,Average,8 Good,98177
16519,9550204450,651000.0,12/19/2014,,1919,5,4,NONE,NO,98105,47.6662,-122.326,NO,NONE,Very Good,7 Average,98105
16520,4024101990,485000.0,2/5/2015,,1978,3,4,NONE,NO,98155,47.7598,-122.303,NO,NONE,Average,7 Average,98155
16521,5595900345,460000.0,1/13/2015,1986.0,1932,4,5,NONE,NO,98022,47.2046,-121.996,NO,NONE,Good,8 Good,98022
16522,1782500095,369000.0,3/9/2015,,1942,4,4,NONE,NO,98126,47.5265,-122.379,NO,NONE,Good,7 Average,98126
16523,8887001192,355000.0,6/20/2014,,1943,3,3,2.0,NO,98070,47.5026,-122.465,NO,FAIR,Average,6 Low Average,98070
16524,4006000307,155000.0,9/16/2014,,1980,3,4,NONE,N/A,98118,47.5313,-122.28,,NONE,Average,7 Average,98118
16526,2591840050,419625.0,2/11/2015,,1988,4,6,NONE,NO,98058,47.4395,-122.163,NO,NONE,Good,9 Better,98058
16527,1442300005,435000.0,2/18/2015,,1954,4,4,NONE,NO,98133,47.7601,-122.351,NO,NONE,Good,7 Average,98133
16528,3343901440,379000.0,5/11/2015,,1977,4,4,NONE,NO,98056,47.5157,-122.191,NO,NONE,Good,7 Average,98056
16529,9406590250,293000.0,2/24/2015,,2009,3,4,NONE,NO,98038,47.3844,-122.036,NO,NONE,Average,7 Average,98038
16530,2212250080,592100.0,8/6/2014,,1989,4,5,NONE,NO,98006,47.5473,-122.187,NO,NONE,Good,8 Good,98006
16531,3578700073,362000.0,11/10/2014,1989.0,1944,3,4,NONE,NO,98011,47.7372,-122.221,NO,NONE,Average,7 Average,98011
16532,1123049126,227000.0,12/3/2014,,1959,3,4,NONE,NO,98178,47.4916,-122.254,NO,NONE,Average,7 Average,98178
16533,526059259,335500.0,8/19/2014,,1970,3,4,NONE,NO,98011,47.7664,-122.201,NO,NONE,Average,7 Average,98011
16534,3222079136,213000.0,8/18/2014,,1977,5,4,NONE,NO,98010,47.3492,-121.935,NO,NONE,Very Good,7 Average,98010
16535,7237300290,338000.0,3/26/2015,,2004,3,4,NONE,NO,98042,47.3692,-122.126,NO,NONE,Average,7 Average,98042
16536,7468900235,163500.0,10/22/2014,,1954,4,4,NONE,NO,98002,47.2979,-122.223,NO,NONE,Good,7 Average,98002
16537,3352401476,199988.0,11/24/2014,,1949,3,4,NONE,NO,98178,47.5005,-122.267,NO,NONE,Average,7 Average,98178
16539,6147650430,320000.0,4/7/2015,,2005,3,4,NONE,NO,98042,47.3828,-122.098,NO,NONE,Average,7 Average,98042
16540,1133000235,450000.0,6/16/2014,,1948,4,5,NONE,NO,98125,47.7218,-122.312,NO,NONE,Good,8 Good,98125
16541,2781270080,249900.0,10/30/2014,,2005,3,3,NONE,N/A,98038,47.3502,-122.02,,NONE,Average,6 Low Average,98038
16542,1423200170,223000.0,6/12/2014,,1957,3,3,NONE,NO,98058,47.4572,-122.184,NO,NONE,Average,6 Low Average,98058
16543,3023059071,631000.0,2/10/2015,,1963,3,4,NONE,N/A,98055,47.4496,-122.209,,NONE,Average,7 Average,98055
16544,511700170,350000.0,5/5/2015,,1963,5,4,NONE,NO,98055,47.4414,-122.189,NO,NONE,Very Good,7 Average,98055
16545,2124089028,279000.0,7/14/2014,1987.0,1925,3,4,NONE,NO,98065,47.5513,-121.801,NO,NONE,Average,7 Average,98065
16546,1431700280,310000.0,4/9/2015,,1962,5,4,NONE,NO,98058,47.4602,-122.171,NO,NONE,Very Good,7 Average,98058
16547,7686202635,185000.0,8/12/2014,,1954,4,3,NONE,NO,98198,47.4217,-122.317,NO,NONE,Good,6 Low Average,98198
16548,3874400380,445000.0,3/16/2015,,1977,4,5,NONE,NO,98070,47.3948,-122.435,NO,NONE,Good,8 Good,98070
16549,642500080,365000.0,12/12/2014,,2003,3,6,NONE,NO,98031,47.4084,-122.169,NO,NONE,Average,9 Better,98031
16550,1591600527,333500.0,4/23/2015,,1959,3,4,NONE,NO,98146,47.5008,-122.358,NO,NONE,Average,7 Average,98146
16551,5587000010,385000.0,11/20/2014,,1960,3,5,NONE,NO,98177,47.7575,-122.361,NO,NONE,Average,8 Good,98177
16552,2201500440,345000.0,5/20/2014,,1954,4,4,NONE,NO,98006,47.5716,-122.138,NO,NONE,Good,7 Average,98006
16554,9412200080,440000.0,5/23/2014,,1965,4,4,NONE,NO,98027,47.5225,-122.04,NO,NONE,Good,7 Average,98027
16555,7852130080,444500.0,9/25/2014,,2002,3,4,NONE,NO,98065,47.5359,-121.878,NO,NONE,Average,7 Average,98065
16556,2923039243,340000.0,11/13/2014,,1972,3,3,4.0,YES,98070,47.4557,-122.443,YES,GOOD,Average,6 Low Average,98070
16557,6908200250,680000.0,3/12/2015,,1915,5,4,NONE,NO,98117,47.6755,-122.403,NO,NONE,Very Good,7 Average,98117
16558,3039000010,420000.0,9/9/2014,,1982,4,4,NONE,NO,98033,47.7027,-122.198,NO,NONE,Good,7 Average,98033
16559,1657300280,438500.0,12/29/2014,,1988,4,6,NONE,NO,98092,47.3326,-122.201,NO,NONE,Good,9 Better,98092
16560,9200000050,109500.0,9/18/2014,,1942,3,3,NONE,NO,98168,47.496,-122.317,NO,NONE,Average,6 Low Average,98168
16561,7508200080,461000.0,4/10/2015,,1964,4,4,NONE,NO,98133,47.7589,-122.354,NO,NONE,Good,7 Average,98133
16563,7972601100,355000.0,9/23/2014,,1950,4,4,NONE,N/A,98106,47.53,-122.347,,NONE,Good,7 Average,98106
16564,5112800190,249000.0,3/27/2015,,1962,4,4,NONE,N/A,98058,47.4502,-122.089,,NONE,Good,7 Average,98058
16565,984210170,256500.0,3/26/2015,,1969,4,4,NONE,NO,98058,47.4368,-122.165,NO,NONE,Good,7 Average,98058
16567,8731801190,269000.0,12/23/2014,,1966,4,5,NONE,NO,98023,47.3127,-122.362,NO,NONE,Good,8 Good,98023
16570,3754700170,455000.0,4/23/2015,,1971,4,4,NONE,NO,98034,47.7244,-122.2,NO,NONE,Good,7 Average,98034
16572,7454000470,412500.0,8/1/2014,2004.0,1942,3,3,NONE,N/A,98126,47.51600000000001,-122.375,,NONE,Average,6 Low Average,98126
16575,4310702759,326000.0,3/12/2015,,2008,3,5,NONE,NO,98103,47.6975,-122.34,NO,NONE,Average,8 Good,98103
16576,8635750950,568500.0,6/7/2014,,1998,3,5,NONE,NO,98074,47.6041,-122.02,NO,NONE,Average,8 Good,98074
16577,3448900420,620000.0,9/22/2014,,2013,3,6,NONE,NO,98056,47.5127,-122.169,NO,NONE,Average,9 Better,98056
16578,2113700005,283000.0,4/17/2015,,1947,3,4,NONE,NO,98106,47.5317,-122.351,NO,NONE,Average,7 Average,98106
16581,806800420,289950.0,10/23/2014,,2003,3,4,NONE,NO,98092,47.3357,-122.172,NO,NONE,Average,7 Average,98092
16582,2787311190,252500.0,11/14/2014,,1974,4,4,NONE,NO,98031,47.4093,-122.173,NO,NONE,Good,7 Average,98031
16583,3342102385,376000.0,10/29/2014,,1959,5,5,NONE,NO,98056,47.5215,-122.202,NO,NONE,Very Good,8 Good,98056
16584,7504000290,635700.0,5/22/2014,,1977,3,6,NONE,N/A,98074,47.6298,-122.057,,NONE,Average,9 Better,98074
16586,930000425,440000.0,3/1/2015,,1947,3,4,3.0,NO,98177,47.7166,-122.365,NO,AVERAGE,Average,7 Average,98177
16587,3291800670,439000.0,6/30/2014,,2006,3,5,NONE,NO,98056,47.489,-122.181,NO,NONE,Average,8 Good,98056
16588,1425059145,455000.0,6/16/2014,,1970,3,3,NONE,NO,98052,47.6487,-122.122,NO,NONE,Average,6 Low Average,98052
16589,4406000050,225000.0,5/19/2014,,1981,4,4,NONE,NO,98058,47.4297,-122.152,NO,NONE,Good,7 Average,98058
16590,1432700420,250000.0,7/28/2014,,1959,4,4,NONE,NO,98058,47.4511,-122.173,NO,NONE,Good,7 Average,98058
16591,5561400470,585000.0,4/7/2015,,1992,4,6,NONE,NO,98027,47.459,-122.003,NO,NONE,Good,9 Better,98027
16592,8827901350,685000.0,4/7/2015,,1925,4,4,NONE,NO,98105,47.6691,-122.29,NO,NONE,Good,7 Average,98105
16593,6190700284,420000.0,6/20/2014,,1959,3,5,NONE,NO,98177,47.7566,-122.363,NO,NONE,Average,8 Good,98177
16594,3644100073,245000.0,11/22/2014,,1960,5,3,NONE,NO,98144,47.5918,-122.295,NO,NONE,Very Good,6 Low Average,98144
16595,3223059173,275000.0,11/4/2014,,1957,4,4,NONE,NO,98055,47.4312,-122.196,NO,NONE,Good,7 Average,98055
16596,109210460,270000.0,10/29/2014,,1986,3,4,NONE,NO,98023,47.2958,-122.368,NO,NONE,Average,7 Average,98023
16598,4337600280,229000.0,9/4/2014,,1943,4,4,NONE,NO,98166,47.4783,-122.338,NO,NONE,Good,7 Average,98166
16599,3438501100,400000.0,4/27/2015,,1928,3,5,NONE,NO,98106,47.5467,-122.359,NO,NONE,Average,8 Good,98106
16601,7419700010,665000.0,7/7/2014,,1963,4,5,NONE,NO,98033,47.6719,-122.163,NO,NONE,Good,8 Good,98033
16602,1626069102,500000.0,3/23/2015,,1988,3,4,NONE,NO,98077,47.744,-122.046,NO,NONE,Average,7 Average,98077
16603,7574000080,355500.0,4/1/2015,,1968,4,4,NONE,NO,98010,47.3299,-122.046,NO,NONE,Good,7 Average,98010
16604,3830700010,369000.0,12/5/2014,,1998,3,6,NONE,N/A,98042,47.423,-122.155,,NONE,Average,9 Better,98042
16605,1454100010,338500.0,2/2/2015,,1951,2,2,NONE,NO,98125,47.7259,-122.29,NO,NONE,Fair,5 Fair,98125
16606,603001045,256000.0,4/29/2015,,1949,3,4,NONE,NO,98118,47.5232,-122.284,NO,NONE,Average,7 Average,98118
16607,2607720440,470000.0,3/4/2015,,1994,3,5,NONE,NO,98045,47.4856,-121.802,NO,NONE,Average,8 Good,98045
16608,930000470,675000.0,5/27/2014,2001.0,1940,4,6,2.0,NO,98177,47.7175,-122.364,NO,FAIR,Good,9 Better,98177
16609,2621750280,369950.0,11/10/2014,,1997,3,5,NONE,NO,98042,47.371,-122.108,NO,NONE,Average,8 Good,98042
16610,7853220470,615000.0,9/15/2014,,2005,3,6,4.0,NO,98065,47.5339,-121.858,NO,GOOD,Average,9 Better,98065
16614,792000006,187000.0,7/9/2014,,1952,3,3,NONE,NO,98168,47.492,-122.302,NO,NONE,Average,6 Low Average,98168
16615,7504020670,598000.0,5/20/2014,,1977,3,6,NONE,NO,98074,47.6295,-122.052,NO,NONE,Average,9 Better,98074
16616,4017600010,429950.0,4/17/2015,,1967,4,5,NONE,NO,98155,47.7712,-122.285,NO,NONE,Good,8 Good,98155
16617,1471701410,347950.0,3/31/2015,,1962,4,4,NONE,N/A,98059,47.4611,-122.067,,NONE,Good,7 Average,98059
16619,3192000080,205000.0,10/29/2014,,1957,3,3,NONE,NO,98146,47.4873,-122.345,NO,NONE,Average,6 Low Average,98146
16620,1565100010,225000.0,3/27/2015,,1979,4,4,NONE,N/A,98092,47.2917,-122.184,,NONE,Good,7 Average,98092
16622,323059316,535000.0,5/5/2015,,2003,3,5,NONE,NO,98059,47.5104,-122.154,NO,NONE,Average,8 Good,98059
16623,6802200190,222500.0,1/21/2015,,1990,3,4,NONE,NO,98022,47.1955,-121.987,NO,NONE,Average,7 Average,98022
16624,1773100430,313500.0,4/24/2015,,2006,3,5,NONE,NO,98106,47.5581,-122.363,NO,NONE,Average,8 Good,98106
16625,6137610190,632000.0,3/17/2015,,1992,3,6,3.0,NO,98011,47.7704,-122.196,NO,AVERAGE,Average,9 Better,98011
16626,1568100387,467000.0,3/22/2015,,2012,3,4,NONE,NO,98155,47.7368,-122.295,NO,NONE,Average,7 Average,98155
16627,3826500290,339000.0,4/24/2015,,1978,4,5,NONE,NO,98030,47.3821,-122.171,NO,NONE,Good,8 Good,98030
16629,4189800050,335000.0,5/20/2014,,1967,4,4,NONE,NO,98028,47.7355,-122.231,NO,NONE,Good,7 Average,98028
16630,6126600950,470000.0,7/17/2014,,2007,3,5,NONE,NO,98116,47.558,-122.382,NO,NONE,Average,8 Good,98116
16631,5411800250,367000.0,7/24/2014,,1968,3,4,NONE,NO,98052,47.6591,-122.134,NO,NONE,Average,7 Average,98052
16632,7853302140,440500.0,5/24/2014,,2007,3,4,NONE,NO,98065,47.5415,-121.884,NO,NONE,Average,7 Average,98065
16633,1423910670,305000.0,5/27/2014,,1968,4,4,NONE,N/A,98058,47.4558,-122.171,,NONE,Good,7 Average,98058
16634,2301400470,635000.0,9/8/2014,,1948,3,4,3.0,NO,98117,47.6806,-122.36,NO,AVERAGE,Average,7 Average,98117
16636,9267200345,342000.0,6/2/2014,,2005,3,5,NONE,NO,98103,47.6962,-122.342,NO,NONE,Average,8 Good,98103
16637,3826500170,283000.0,11/11/2014,,1978,3,5,NONE,NO,98030,47.383,-122.168,NO,NONE,Average,8 Good,98030
16638,9804500420,430000.0,4/24/2015,,1978,3,5,NONE,NO,98022,47.2504,-122.0,NO,NONE,Average,8 Good,98022
16639,2895550190,245000.0,8/8/2014,,2000,3,4,NONE,NO,98001,47.3303,-122.268,NO,NONE,Average,7 Average,98001
16640,6699930440,355500.0,6/5/2014,,2004,3,5,NONE,NO,98038,47.3446,-122.041,NO,NONE,Average,8 Good,98038
16641,3543900380,395000.0,4/9/2015,1960.0,1934,4,4,NONE,NO,98115,47.6837,-122.32,NO,NONE,Good,7 Average,98115
16642,59500050,324900.0,12/16/2014,,1988,4,5,NONE,NO,98032,47.3585,-122.286,NO,NONE,Good,8 Good,98032
16643,9274202885,660000.0,5/8/2014,,1918,5,4,NONE,NO,98116,47.5848,-122.391,NO,NONE,Very Good,7 Average,98116
16644,7701930050,570000.0,8/11/2014,,1990,3,7,NONE,NO,98058,47.447,-122.088,NO,NONE,Average,10 Very Good,98058
16645,200800480,552321.0,11/6/2014,,1984,4,5,NONE,NO,98052,47.7236,-122.105,NO,NONE,Good,8 Good,98052
16647,9543000896,237000.0,8/25/2014,,1950,4,4,NONE,NO,98001,47.2739,-122.249,NO,NONE,Good,7 Average,98001
16648,1090000005,402000.0,5/4/2015,,1922,3,4,NONE,NO,98136,47.5322,-122.392,NO,NONE,Average,7 Average,98136
16649,5561000430,470000.0,10/16/2014,,1963,5,5,NONE,NO,98027,47.4612,-121.992,NO,NONE,Very Good,8 Good,98027
16650,1568100670,395900.0,3/20/2015,,1927,3,4,NONE,NO,98155,47.7362,-122.292,NO,NONE,Average,7 Average,98155
16651,6813600440,442000.0,10/22/2014,,1948,3,4,NONE,NO,98103,47.6901,-122.331,NO,NONE,Average,7 Average,98103
16653,7153400010,190500.0,8/12/2014,,1980,3,4,NONE,NO,98003,47.2575,-122.305,NO,NONE,Average,7 Average,98003
16655,9141100073,500000.0,8/26/2014,,1998,3,5,NONE,NO,98133,47.7413,-122.354,NO,NONE,Average,8 Good,98133
16657,9250900104,300000.0,11/10/2014,,1962,3,4,NONE,NO,98133,47.7737,-122.35,NO,NONE,Average,7 Average,98133
16658,9250900104,496000.0,4/10/2015,,1962,3,4,NONE,NO,98133,47.7737,-122.35,NO,NONE,Average,7 Average,98133
16659,5104531700,448000.0,6/20/2014,,2006,3,6,3.0,NO,98038,47.3547,-122.003,NO,AVERAGE,Average,9 Better,98038
16660,623039026,645000.0,11/25/2014,,1969,4,5,4.0,N/A,98070,47.5098,-122.474,,GOOD,Good,8 Good,98070
16661,7626200235,464600.0,5/23/2014,,1925,4,4,NONE,NO,98136,47.5445,-122.391,NO,NONE,Good,7 Average,98136
16662,7228500425,590000.0,7/28/2014,,1901,3,5,NONE,NO,98122,47.6108,-122.303,NO,NONE,Average,8 Good,98122
16663,3332500095,399000.0,10/7/2014,,2004,3,4,NONE,N/A,98118,47.5491,-122.276,,NONE,Average,7 Average,98118
16664,7950300440,305000.0,10/15/2014,,1925,3,4,NONE,NO,98118,47.5669,-122.283,NO,NONE,Average,7 Average,98118
16665,8143000280,478000.0,11/21/2014,,1976,3,4,NONE,NO,98034,47.7291,-122.202,NO,NONE,Average,7 Average,98034
16666,4045500715,598800.0,12/17/2014,,1958,4,3,NONE,NO,98014,47.6928,-121.87,NO,NONE,Good,6 Low Average,98014
16667,1155620190,430000.0,6/3/2014,,1973,4,4,NONE,NO,98155,47.7709,-122.294,NO,NONE,Good,7 Average,98155
16668,3332000715,433000.0,7/1/2014,,1963,4,4,NONE,NO,98118,47.5499,-122.274,NO,NONE,Good,7 Average,98118
16669,5113000420,420000.0,3/20/2015,2015.0,1961,3,5,NONE,NO,98058,47.4556,-122.087,NO,NONE,Average,8 Good,98058
16670,3223039181,585000.0,6/9/2014,,1937,3,5,3.0,NO,98070,47.4421,-122.444,NO,AVERAGE,Average,8 Good,98070
16671,7399300420,255000.0,8/18/2014,,1969,4,4,NONE,NO,98055,47.4627,-122.19,NO,NONE,Good,7 Average,98055
16672,1088400190,305000.0,4/22/2015,,1961,3,3,NONE,NO,98059,47.4794,-122.078,NO,NONE,Average,6 Low Average,98059
16673,1588600177,396000.0,2/25/2015,,1944,3,3,NONE,NO,98117,47.6945,-122.368,NO,NONE,Average,6 Low Average,98117
16674,9264950420,347500.0,5/8/2014,,1989,3,6,NONE,NO,98023,47.3061,-122.349,NO,NONE,Average,9 Better,98023
16676,9492800020,425000.0,9/30/2014,,1982,4,4,NONE,NO,98077,47.739,-122.048,NO,NONE,Good,7 Average,98077
16677,323089173,429000.0,5/19/2014,,1995,3,5,NONE,N/A,98045,47.5015,-121.773,,NONE,Average,8 Good,98045
16678,6821102358,540000.0,2/24/2015,,2002,3,5,NONE,NO,98199,47.6478,-122.396,NO,NONE,Average,8 Good,98199
16679,943100689,324950.0,1/27/2015,,1974,4,4,NONE,NO,98024,47.5644,-121.898,NO,NONE,Good,7 Average,98024
16681,4223000280,221000.0,10/29/2014,,1966,3,4,NONE,NO,98003,47.3424,-122.308,NO,NONE,Average,7 Average,98003
16682,1454100122,405000.0,6/11/2014,,1948,3,5,NONE,NO,98125,47.7216,-122.289,NO,NONE,Average,8 Good,98125
16684,9557300080,588000.0,8/22/2014,,1972,4,5,NONE,NO,98008,47.6396,-122.112,NO,NONE,Good,8 Good,98008
16685,6306100080,234950.0,9/9/2014,,1994,3,4,NONE,NO,98001,47.2671,-122.233,NO,NONE,Average,7 Average,98001
16686,5700001100,580000.0,10/7/2014,,1928,4,4,NONE,NO,98144,47.5782,-122.292,NO,NONE,Good,7 Average,98144
16687,6187500080,637000.0,7/16/2014,,1991,3,6,NONE,NO,98006,47.5486,-122.189,NO,NONE,Average,9 Better,98006
16689,1623049145,210000.0,9/25/2014,,1938,5,3,NONE,NO,98168,47.4885,-122.298,NO,NONE,Very Good,6 Low Average,98168
16692,2822059091,213500.0,2/18/2015,,1930,4,4,NONE,NO,98030,47.3722,-122.185,NO,NONE,Good,7 Average,98030
16693,3971701300,255000.0,12/20/2014,,1924,4,3,NONE,N/A,98155,47.7689,-122.315,,NONE,Good,6 Low Average,98155
16694,1732600050,423500.0,10/17/2014,,1978,3,5,NONE,NO,98033,47.6976,-122.166,NO,NONE,Average,8 Good,98033
16695,3585900430,520000.0,12/22/2014,,1954,3,5,NONE,NO,98177,47.7617,-122.378,NO,NONE,Average,8 Good,98177
16696,6791000050,550000.0,9/8/2014,,1977,4,5,NONE,NO,98075,47.5791,-122.048,NO,NONE,Good,8 Good,98075
16698,2738600080,495000.0,8/15/2014,,2003,3,5,NONE,NO,98072,47.7738,-122.158,NO,NONE,Average,8 Good,98072
16699,1310440950,455000.0,3/2/2015,,1997,3,6,NONE,NO,98058,47.434,-122.109,NO,NONE,Average,9 Better,98058
16700,1322049150,85000.0,3/5/2015,,1947,3,2,NONE,NO,98032,47.3897,-122.236,NO,NONE,Average,5 Fair,98032
16701,7200080,239000.0,11/4/2014,,1924,2,3,NONE,NO,98055,47.4836,-122.214,NO,NONE,Fair,6 Low Average,98055
16702,1788800080,184900.0,7/30/2014,,1959,3,3,NONE,N/A,98023,47.32899999999999,-122.343,,NONE,Average,6 Low Average,98023
16703,1328320920,386000.0,4/21/2015,,1979,3,5,NONE,NO,98058,47.4437,-122.124,NO,NONE,Average,8 Good,98058
