,id,price_x,grade_x,date_x,yr_built_x,yr_renovated_x,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5,renovated,price_y,view_x,sqft_living,sqft_lot,bedrooms,bathrooms,price,date_y,yr_renovated_y,yr_built_y,condition,grade_y,view_y,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
12840,2985800225,525000.0,4,2015-04-01,1943,,0,0,0,0,0,0,525000.0,NONE,1500,6800,2,2,525000.0,4/1/2015,,1943,3,4,NONE,NO,98105,47.6706,-122.26799999999999,NO,NONE,Average,7 Average,98105
12841,1721059069,235000.0,4,2014-07-17,1990,,0,0,0,0,0,0,235000.0,NONE,1110,8724,2,6,235000.0,7/17/2014,,1990,4,4,NONE,NO,98002,47.3056,-122.206,NO,NONE,Good,7 Average,98002
12842,626049102,397950.0,4,2015-03-24,1916,1970.0,0,0,0,0,0,1,397950.0,NONE,2360,8116,3,5,397950.0,3/24/2015,1970.0,1916,4,4,NONE,NO,98133,47.7635,-122.335,NO,NONE,Good,7 Average,98133
12843,7349660050,268000.0,4,2014-11-18,1999,,0,0,0,0,0,0,268000.0,NONE,1600,7711,2,5,268000.0,11/18/2014,,1999,3,4,NONE,NO,98002,47.284,-122.20200000000001,NO,NONE,Average,7 Average,98002
12844,1231000660,525000.0,5,2014-05-21,1948,,0,0,0,0,0,0,525000.0,FAIR,1450,4000,2,2,525000.0,5/21/2014,,1948,4,5,2.0,NO,98118,47.5554,-122.266,NO,FAIR,Good,8 Good,98118
12845,9558900010,549950.0,5,2014-10-06,2001,,0,1,0,0,0,0,549950.0,NONE,2680,5860,2,8,549950.0,10/6/2014,,2001,3,5,NONE,NO,98011,47.7557,-122.223,NO,NONE,Average,8 Good,98011
12846,3897100170,370000.0,3,2014-08-27,1970,,1,0,0,0,0,0,370000.0,NONE,1150,6600,2,5,370000.0,8/27/2014,,1970,4,3,NONE,,98033,47.6709,-122.185,,NONE,Good,6 Low Average,98033
12847,1150700170,299000.0,4,2014-09-26,1996,,0,1,0,0,0,0,299000.0,NONE,1870,6693,3,7,299000.0,9/26/2014,,1996,3,4,NONE,NO,98003,47.2774,-122.29899999999999,NO,NONE,Average,7 Average,98003
12848,3876001330,430000.0,4,2015-04-24,1966,,0,0,0,0,0,0,430000.0,NONE,1810,7200,3,4,430000.0,4/24/2015,,1966,3,4,NONE,NO,98034,47.7207,-122.186,NO,NONE,Average,7 Average,98034
12849,984220290,345000.0,4,2015-02-10,1975,,0,0,0,0,0,0,345000.0,NONE,1860,7191,2,5,345000.0,2/10/2015,,1975,4,4,NONE,NO,98058,47.4338,-122.16799999999999,NO,NONE,Good,7 Average,98058
12850,1529200480,534640.0,5,2014-05-18,1994,,0,0,0,0,0,0,534640.0,NONE,2130,3500,2,8,534640.0,5/18/2014,,1994,4,5,NONE,NO,98072,47.736000000000004,-122.15899999999999,NO,NONE,Good,8 Good,98072
12851,6752600130,351000.0,4,2015-04-13,1997,,0,1,0,0,0,0,351000.0,NONE,2370,7274,3,8,351000.0,4/13/2015,,1997,3,4,NONE,NO,98031,47.3982,-122.171,NO,NONE,Average,7 Average,98031
12852,1121000095,320000.0,3,2014-11-05,1929,,0,0,0,0,0,0,320000.0,FAIR,1120,5329,1,2,320000.0,11/5/2014,,1929,3,3,2.0,NO,98126,47.5421,-122.37799999999999,NO,FAIR,Average,6 Low Average,98126
12853,6751500285,555700.0,4,2014-07-31,1957,,0,0,0,0,0,0,555700.0,NONE,1810,12420,2,6,555700.0,7/31/2014,,1957,4,4,NONE,NO,98008,47.5888,-122.12700000000001,NO,NONE,Good,7 Average,98008
12854,1310370020,690000.0,6,2014-07-08,1991,,0,1,0,0,0,0,690000.0,NONE,3220,35400,3,8,690000.0,7/8/2014,,1991,3,6,NONE,NO,98072,47.7547,-122.11399999999999,NO,NONE,Average,9 Better,98072
12855,4019300680,449000.0,4,2014-12-31,1952,,0,0,0,0,0,0,449000.0,NONE,1660,9697,2,5,449000.0,12/31/2014,,1952,4,4,NONE,NO,98155,47.7564,-122.286,NO,NONE,Good,7 Average,98155
12856,4408100095,308500.0,4,2014-05-02,1950,,0,0,0,0,0,0,308500.0,NONE,850,6174,1,2,308500.0,5/2/2014,,1950,4,4,NONE,NO,98155,47.7352,-122.32799999999999,NO,NONE,Good,7 Average,98155
12857,8944460020,340000.0,6,2015-03-05,2006,,0,1,0,0,0,0,340000.0,NONE,2665,5868,3,8,340000.0,3/5/2015,,2006,3,6,NONE,NO,98030,47.3831,-122.185,NO,NONE,Average,9 Better,98030
12858,179001101,135000.0,2,2015-01-05,1943,,0,0,0,0,0,0,135000.0,NONE,840,3000,2,2,135000.0,1/5/2015,,1943,3,2,NONE,,98178,47.494,-122.275,,NONE,Average,5 Fair,98178
12859,4177100005,635000.0,5,2015-04-03,1969,,0,0,0,0,0,0,635000.0,NONE,2970,7961,3,8,635000.0,4/3/2015,,1969,3,5,NONE,NO,98125,47.7118,-122.29,NO,NONE,Average,8 Good,98125
12860,910000104,245500.0,3,2014-08-06,1950,,0,0,0,0,0,0,245500.0,NONE,790,7500,1,2,245500.0,8/6/2014,,1950,3,3,NONE,NO,98011,47.7644,-122.198,NO,NONE,Average,6 Low Average,98011
12861,3353400840,230000.0,5,2014-12-02,1903,,1,0,0,0,0,0,230000.0,NONE,2140,36509,5,4,230000.0,12/2/2014,,1903,4,5,NONE,NO,98001,47.2668,-122.25200000000001,NO,NONE,Good,8 Good,98001
12862,726049217,425000.0,4,2014-11-10,1955,,0,0,0,0,0,0,425000.0,NONE,2180,7875,4,8,425000.0,11/10/2014,,1955,4,4,NONE,NO,98133,47.7543,-122.34100000000001,NO,NONE,Good,7 Average,98133
12863,2926049376,220000.0,4,2015-04-20,1965,,1,0,0,0,0,0,220000.0,NONE,1060,10423,1,2,220000.0,4/20/2015,,1965,3,4,NONE,NO,98125,47.705,-122.31299999999999,NO,NONE,Average,7 Average,98125
12864,5589300715,370000.0,5,2014-08-29,1939,2006.0,1,0,0,0,0,1,370000.0,NONE,1860,9100,2,6,370000.0,8/29/2014,2006.0,1939,3,5,NONE,NO,98155,47.7522,-122.304,NO,NONE,Average,8 Good,98155
12865,7229900285,390000.0,4,2014-09-17,1972,,0,0,0,0,0,0,390000.0,NONE,1840,16815,2,6,390000.0,9/17/2014,,1972,5,4,NONE,NO,98059,47.4837,-122.11,NO,NONE,Very Good,7 Average,98059
12866,2722059215,239000.0,4,2014-06-03,1968,,0,0,0,0,0,0,239000.0,NONE,1340,16480,2,5,239000.0,6/3/2014,,1968,4,4,NONE,NO,98042,47.364,-122.162,NO,NONE,Good,7 Average,98042
12867,2473372040,345000.0,5,2015-01-02,1973,,0,1,0,0,0,0,345000.0,NONE,2320,7350,3,7,345000.0,1/2/2015,,1973,3,5,NONE,NO,98058,47.4512,-122.131,NO,NONE,Average,8 Good,98058
12868,3546000630,289000.0,4,2014-08-26,1985,,0,0,0,0,0,0,289000.0,NONE,2110,8304,2,8,289000.0,8/26/2014,,1985,4,4,NONE,NO,98030,47.3558,-122.17299999999999,NO,NONE,Good,7 Average,98030
12869,7888400500,285000.0,4,2015-05-08,1962,,1,0,0,0,0,0,285000.0,NONE,1840,8050,4,4,285000.0,5/8/2015,,1962,4,4,NONE,NO,98198,47.3668,-122.31200000000001,NO,NONE,Good,7 Average,98198
12870,1823049182,147400.0,4,2014-09-15,1955,,0,0,0,0,0,0,147400.0,NONE,1080,9225,2,6,147400.0,9/15/2014,,1955,2,4,NONE,NO,98146,47.4842,-122.346,NO,NONE,Fair,7 Average,98146
12871,8712100020,600000.0,4,2015-01-27,1924,,0,0,0,0,0,0,600000.0,NONE,1290,4636,1,2,600000.0,1/27/2015,,1924,3,4,NONE,NO,98112,47.6393,-122.301,NO,NONE,Average,7 Average,98112
12872,7961500010,245000.0,4,2014-08-06,1967,,0,0,0,0,0,0,245000.0,NONE,2210,10794,2,7,245000.0,8/6/2014,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12873,7961500010,245000.0,4,2014-08-06,1967,,0,0,0,0,0,0,245000.0,NONE,2210,10794,2,7,520000.0,3/4/2015,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12874,7961500010,245000.0,4,2014-08-06,1967,,0,0,0,0,0,0,520000.0,NONE,2210,10794,2,7,245000.0,8/6/2014,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12875,7961500010,245000.0,4,2014-08-06,1967,,0,0,0,0,0,0,520000.0,NONE,2210,10794,2,7,520000.0,3/4/2015,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12876,7961500010,520000.0,4,2015-03-04,1967,,0,0,0,0,0,0,245000.0,NONE,2210,10794,2,7,245000.0,8/6/2014,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12877,7961500010,520000.0,4,2015-03-04,1967,,0,0,0,0,0,0,245000.0,NONE,2210,10794,2,7,520000.0,3/4/2015,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12878,7961500010,520000.0,4,2015-03-04,1967,,0,0,0,0,0,0,520000.0,NONE,2210,10794,2,7,245000.0,8/6/2014,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12879,7961500010,520000.0,4,2015-03-04,1967,,0,0,0,0,0,0,520000.0,NONE,2210,10794,2,7,520000.0,3/4/2015,,1967,3,4,NONE,NO,98178,47.4911,-122.22399999999999,NO,NONE,Average,7 Average,98178
12880,2424400130,352500.0,4,2014-05-18,1987,,0,0,0,0,0,0,352500.0,AVERAGE,1410,14110,2,7,352500.0,5/18/2014,,1987,3,4,3.0,NO,98065,47.5336,-121.76,NO,AVERAGE,Average,7 Average,98065
12881,9406510130,448000.0,6,2015-05-05,1998,,0,1,0,0,0,0,448000.0,NONE,3740,24684,4,12,448000.0,5/5/2015,,1998,3,6,NONE,NO,98038,47.3832,-122.057,NO,NONE,Average,9 Better,98038
12882,3832700250,270000.0,4,2014-09-29,1963,1985.0,0,0,0,0,0,1,270000.0,NONE,2440,7150,3,9,270000.0,9/29/2014,1985.0,1963,3,4,NONE,,98032,47.3662,-122.28200000000001,,NONE,Average,7 Average,98032
12883,3388100020,225000.0,4,2014-08-12,1962,,0,0,0,0,0,0,225000.0,NONE,1660,7221,2,4,225000.0,8/12/2014,,1962,3,4,NONE,NO,98168,47.4962,-122.32,NO,NONE,Average,7 Average,98168
12884,3754700420,375000.0,4,2015-04-01,1972,1989.0,0,0,0,0,0,1,375000.0,NONE,1310,8400,2,2,375000.0,4/1/2015,1989.0,1972,3,4,NONE,NO,98034,47.7253,-122.197,NO,NONE,Average,7 Average,98034
12885,6669020290,169000.0,5,2014-10-23,1978,,0,0,0,0,0,0,169000.0,NONE,1720,9775,2,5,169000.0,10/23/2014,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12886,6669020290,169000.0,5,2014-10-23,1978,,0,0,0,0,0,0,169000.0,NONE,1720,9775,2,5,279950.0,3/4/2015,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12887,6669020290,169000.0,5,2014-10-23,1978,,0,0,0,0,0,0,279950.0,NONE,1720,9775,2,5,169000.0,10/23/2014,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12888,6669020290,169000.0,5,2014-10-23,1978,,0,0,0,0,0,0,279950.0,NONE,1720,9775,2,5,279950.0,3/4/2015,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12889,6669020290,279950.0,5,2015-03-04,1978,,0,0,0,0,0,0,169000.0,NONE,1720,9775,2,5,169000.0,10/23/2014,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12890,6669020290,279950.0,5,2015-03-04,1978,,0,0,0,0,0,0,169000.0,NONE,1720,9775,2,5,279950.0,3/4/2015,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12891,6669020290,279950.0,5,2015-03-04,1978,,0,0,0,0,0,0,279950.0,NONE,1720,9775,2,5,169000.0,10/23/2014,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12892,6669020290,279950.0,5,2015-03-04,1978,,0,0,0,0,0,0,279950.0,NONE,1720,9775,2,5,279950.0,3/4/2015,,1978,3,5,NONE,NO,98032,47.3731,-122.286,NO,NONE,Average,8 Good,98032
12893,6064800470,310000.0,4,2014-08-05,2003,,0,1,0,0,0,0,310000.0,NONE,1960,2345,2,7,310000.0,8/5/2014,,2003,3,4,NONE,NO,98118,47.5419,-122.288,NO,NONE,Average,7 Average,98118
12894,5566100170,650000.0,4,2014-10-29,1958,,0,1,0,0,0,0,650000.0,NONE,3610,11914,9,6,650000.0,10/29/2014,,1958,4,4,NONE,NO,98006,47.5705,-122.175,NO,NONE,Good,7 Average,98006
12895,2848700095,412000.0,4,2015-04-02,1912,,0,0,0,0,0,0,412000.0,NONE,1960,5000,3,4,412000.0,4/2/2015,,1912,3,4,NONE,NO,98106,47.5688,-122.363,NO,NONE,Average,7 Average,98106
12896,2172000894,225000.0,3,2015-04-17,1965,,0,0,0,0,0,0,225000.0,NONE,1250,10200,2,2,225000.0,4/17/2015,,1965,3,3,NONE,NO,98178,47.4902,-122.256,NO,NONE,Average,6 Low Average,98178
12897,3034200660,507000.0,5,2014-06-19,2003,,0,1,0,0,0,0,507000.0,NONE,2120,7201,2,8,507000.0,6/19/2014,,2003,3,5,NONE,NO,98133,47.7174,-122.337,NO,NONE,Average,8 Good,98133
12898,6661200080,230000.0,4,2014-11-17,1995,,0,1,0,0,0,0,230000.0,NONE,1340,3011,2,8,230000.0,11/17/2014,,1995,3,4,NONE,NO,98038,47.3839,-122.038,NO,NONE,Average,7 Average,98038
12899,8835800480,316000.0,7,2015-02-23,2001,,0,1,0,0,0,0,316000.0,NONE,1780,188465,0,6,316000.0,2/23/2015,,2001,3,7,NONE,NO,98045,47.4506,-121.76799999999999,NO,NONE,Average,10 Very Good,98045
12900,7853430660,616200.0,6,2014-09-10,2014,,0,1,0,0,0,0,616200.0,NONE,3920,4832,4,11,616200.0,9/10/2014,,2014,3,6,NONE,NO,98065,47.5202,-121.885,NO,NONE,Average,9 Better,98065
12901,7511200020,509900.0,5,2014-08-29,1984,,0,0,0,0,0,0,509900.0,NONE,1690,53578,2,5,509900.0,8/29/2014,,1984,3,5,NONE,NO,98053,47.6546,-122.04899999999999,NO,NONE,Average,8 Good,98053
12902,2597670080,370000.0,5,2015-03-16,1987,,0,1,0,0,0,0,370000.0,NONE,2570,7753,3,8,370000.0,3/16/2015,,1987,3,5,NONE,NO,98058,47.4237,-122.162,NO,NONE,Average,8 Good,98058
12903,2423010130,619100.0,4,2015-03-06,1977,,0,0,0,0,0,0,619100.0,NONE,1870,7030,2,5,619100.0,3/6/2015,,1977,3,4,NONE,,98033,47.6999,-122.17,,NONE,Average,7 Average,98033
12904,2770604665,612125.0,4,2015-02-02,1950,,0,0,0,0,0,0,612125.0,NONE,1670,6000,1,4,612125.0,2/2/2015,,1950,3,4,NONE,NO,98119,47.6517,-122.374,NO,NONE,Average,7 Average,98119
12905,425049181,350000.0,5,2014-09-12,2003,,0,0,0,1,0,0,350000.0,NONE,1070,937,1,4,350000.0,9/12/2014,,2003,3,5,NONE,NO,98115,47.6761,-122.3,NO,NONE,Average,8 Good,98115
12906,3223059217,225000.0,4,2014-11-04,1960,,0,0,0,0,0,0,225000.0,NONE,940,15000,1,2,225000.0,11/4/2014,,1960,3,4,NONE,NO,98055,47.4312,-122.195,NO,NONE,Average,7 Average,98055
12907,6669240130,335000.0,5,2014-10-22,2008,,0,1,0,0,0,0,335000.0,NONE,2588,5701,2,8,335000.0,10/22/2014,,2008,3,5,NONE,,98042,47.3449,-122.15100000000001,,NONE,Average,8 Good,98042
12908,2413910190,500000.0,4,2015-02-02,1973,,0,0,0,0,0,0,500000.0,NONE,1690,48096,2,5,500000.0,2/2/2015,,1973,3,4,NONE,NO,98053,47.6745,-122.061,NO,NONE,Average,7 Average,98053
12909,4040800050,415000.0,4,2014-11-19,1966,,0,0,0,0,0,0,415000.0,NONE,1090,8400,2,4,415000.0,11/19/2014,,1966,4,4,NONE,NO,98008,47.6219,-122.115,NO,NONE,Good,7 Average,98008
12910,3438500742,399000.0,4,2014-08-26,1950,,0,1,0,0,0,0,399000.0,NONE,2240,10479,2,10,399000.0,8/26/2014,,1950,4,4,NONE,NO,98106,47.5529,-122.35600000000001,NO,NONE,Good,7 Average,98106
12911,2326300010,376000.0,4,2014-05-20,1947,,0,0,0,0,0,0,376000.0,NONE,1150,4000,1,2,376000.0,5/20/2014,,1947,3,4,NONE,NO,98199,47.6575,-122.39399999999999,NO,NONE,Average,7 Average,98199
12912,4322200050,340000.0,4,2014-12-17,1913,,0,0,0,0,0,0,340000.0,NONE,1870,3378,2,6,340000.0,12/17/2014,,1913,3,4,NONE,NO,98136,47.5371,-122.39299999999999,NO,NONE,Average,7 Average,98136
12913,6403510130,490000.0,5,2014-11-14,1997,,0,1,0,0,0,0,490000.0,NONE,2990,7200,4,9,490000.0,11/14/2014,,1997,3,5,NONE,NO,98059,47.4955,-122.16,NO,NONE,Average,8 Good,98059
12914,4307340130,374000.0,4,2014-06-22,2004,,0,1,0,0,0,0,374000.0,NONE,2580,6260,3,8,374000.0,6/22/2014,,2004,3,4,NONE,NO,98056,47.4858,-122.185,NO,NONE,Average,7 Average,98056
12915,6446200050,540000.0,5,2015-05-04,1968,,0,0,0,0,0,0,540000.0,NONE,2590,25992,2,5,540000.0,5/4/2015,,1968,3,5,NONE,NO,98029,47.5521,-122.03,NO,NONE,Average,8 Good,98029
12916,7744500020,431000.0,5,2014-08-26,1959,,0,0,0,0,0,0,431000.0,NONE,1390,12530,1,6,431000.0,8/26/2014,,1959,3,5,NONE,NO,98155,47.7499,-122.29,NO,NONE,Average,8 Good,98155
12917,3971700635,435000.0,4,2015-05-06,1979,,0,0,0,0,0,0,435000.0,NONE,2270,7245,3,10,435000.0,5/6/2015,,1979,3,4,NONE,NO,98155,47.7722,-122.315,NO,NONE,Average,7 Average,98155
12918,6379500216,450000.0,5,2014-05-13,2010,,0,1,0,0,0,0,450000.0,NONE,1250,892,2,9,450000.0,5/13/2014,,2010,3,5,NONE,NO,98116,47.5826,-122.387,NO,NONE,Average,8 Good,98116
12919,1123049027,157500.0,3,2015-03-19,1935,,0,0,0,0,0,0,157500.0,NONE,1100,27008,2,2,157500.0,3/19/2015,,1935,3,3,NONE,NO,98178,47.4963,-122.249,NO,NONE,Average,6 Low Average,98178
12920,1938400010,244000.0,5,2014-12-17,1976,,0,0,0,0,0,0,244000.0,NONE,1500,7475,2,5,244000.0,12/17/2014,,1976,4,5,NONE,NO,98023,47.3155,-122.365,NO,NONE,Good,8 Good,98023
12921,3204900010,550000.0,6,2015-02-11,2001,,0,1,0,0,0,0,550000.0,NONE,2800,10603,2,8,550000.0,2/11/2015,,2001,3,6,NONE,,98011,47.7528,-122.195,,NONE,Average,9 Better,98011
12922,1422069069,426500.0,3,2015-02-05,1990,,0,0,0,0,0,0,426500.0,NONE,2100,88426,3,9,426500.0,2/5/2015,,1990,3,3,NONE,,98038,47.398999999999994,-122.01100000000001,,NONE,Average,6 Low Average,98038
12923,9834200305,350000.0,4,2014-07-16,1904,,1,0,0,0,0,0,350000.0,NONE,1790,3876,2,2,350000.0,7/16/2014,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12924,9834200305,350000.0,4,2014-07-16,1904,,1,0,0,0,0,0,350000.0,NONE,1790,3876,2,2,615000.0,2/10/2015,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12925,9834200305,350000.0,4,2014-07-16,1904,,1,0,0,0,0,0,615000.0,NONE,1790,3876,2,2,350000.0,7/16/2014,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12926,9834200305,350000.0,4,2014-07-16,1904,,1,0,0,0,0,0,615000.0,NONE,1790,3876,2,2,615000.0,2/10/2015,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12927,9834200305,615000.0,4,2015-02-10,1904,,1,0,0,0,0,0,350000.0,NONE,1790,3876,2,2,350000.0,7/16/2014,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12928,9834200305,615000.0,4,2015-02-10,1904,,1,0,0,0,0,0,350000.0,NONE,1790,3876,2,2,615000.0,2/10/2015,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12929,9834200305,615000.0,4,2015-02-10,1904,,1,0,0,0,0,0,615000.0,NONE,1790,3876,2,2,350000.0,7/16/2014,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12930,9834200305,615000.0,4,2015-02-10,1904,,1,0,0,0,0,0,615000.0,NONE,1790,3876,2,2,615000.0,2/10/2015,,1904,5,4,NONE,NO,98144,47.575,-122.288,NO,NONE,Very Good,7 Average,98144
12931,3396820010,542000.0,5,2015-02-23,1985,,0,1,0,0,0,0,542000.0,NONE,2220,12056,2,7,542000.0,2/23/2015,,1985,3,5,NONE,,98052,47.7148,-122.101,,NONE,Average,8 Good,98052
12932,8001600130,289950.0,5,2015-05-01,1988,,0,0,0,0,0,0,289950.0,NONE,1770,9450,2,8,289950.0,5/1/2015,,1988,3,5,NONE,NO,98001,47.3196,-122.272,NO,NONE,Average,8 Good,98001
12933,7518505910,528000.0,4,2014-11-19,1925,,1,0,0,0,0,0,528000.0,NONE,1260,5100,1,2,528000.0,11/19/2014,,1925,4,4,NONE,NO,98117,47.6805,-122.384,NO,NONE,Good,7 Average,98117
12934,7518505610,471000.0,4,2015-03-25,1949,,0,0,0,0,0,0,471000.0,NONE,840,5100,1,2,471000.0,3/25/2015,,1949,4,4,NONE,NO,98117,47.6779,-122.384,NO,NONE,Good,7 Average,98117
12935,5412100920,250000.0,5,2014-12-03,2001,,0,1,0,0,0,0,250000.0,NONE,1830,6643,3,9,250000.0,12/3/2014,,2001,3,5,NONE,NO,98001,47.2601,-122.286,NO,NONE,Average,8 Good,98001
12936,2329700440,155000.0,4,2014-10-27,1966,,0,0,0,0,0,0,155000.0,NONE,970,8400,2,4,155000.0,10/27/2014,,1966,3,4,NONE,NO,98003,47.3284,-122.331,NO,NONE,Average,7 Average,98003
12937,923000413,515000.0,4,2014-08-18,1946,,1,0,0,0,0,0,515000.0,NONE,1740,8160,3,4,515000.0,8/18/2014,,1946,4,4,NONE,NO,98177,47.7243,-122.363,NO,NONE,Good,7 Average,98177
12938,9406521150,336600.0,4,2015-03-05,1995,,0,1,0,0,0,0,336600.0,NONE,1654,8464,2,7,336600.0,3/5/2015,,1995,3,4,NONE,NO,98038,47.3618,-122.03299999999999,NO,NONE,Average,7 Average,98038
12939,3762900130,350000.0,4,2014-07-15,1984,,0,1,0,0,0,0,350000.0,NONE,1080,7242,1,5,350000.0,7/15/2014,,1984,4,4,NONE,NO,98034,47.7065,-122.235,NO,NONE,Good,7 Average,98034
12940,3876500290,175000.0,4,2015-03-05,1967,,0,0,0,0,0,0,175000.0,NONE,1070,6164,2,2,175000.0,3/5/2015,,1967,3,4,NONE,NO,98001,47.3377,-122.291,NO,NONE,Average,7 Average,98001
12941,4443800545,545000.0,4,2015-03-30,1949,,0,0,0,0,0,0,545000.0,NONE,1430,3880,1,6,545000.0,3/30/2015,,1949,4,4,NONE,NO,98117,47.6844,-122.39200000000001,NO,NONE,Good,7 Average,98117
12942,9218400050,475000.0,4,2014-12-27,1965,,0,1,0,0,0,0,475000.0,AVERAGE,2400,5400,3,10,475000.0,12/27/2014,,1965,4,4,3.0,NO,98178,47.5099,-122.26,NO,AVERAGE,Good,7 Average,98178
12943,1023059108,390000.0,2,2015-04-30,2003,,0,0,0,0,0,0,390000.0,NONE,670,11505,1,2,390000.0,4/30/2015,,2003,3,2,NONE,NO,98059,47.498999999999995,-122.15700000000001,NO,NONE,Average,5 Fair,98059
12944,2787250190,645000.0,5,2014-07-17,1995,,0,1,0,0,0,0,645000.0,NONE,2860,14000,3,8,645000.0,7/17/2014,,1995,3,5,NONE,NO,98019,47.7306,-121.973,NO,NONE,Average,8 Good,98019
12945,4019301205,410000.0,5,2014-12-02,1954,,0,0,0,0,0,0,410000.0,NONE,2270,8187,2,4,410000.0,12/2/2014,,1954,4,5,NONE,NO,98155,47.7573,-122.27799999999999,NO,NONE,Good,8 Good,98155
12946,2607760190,480000.0,5,2015-03-31,1997,,0,1,0,0,0,0,480000.0,AVERAGE,2180,9861,3,8,480000.0,3/31/2015,,1997,3,5,3.0,NO,98045,47.4817,-121.802,NO,AVERAGE,Average,8 Good,98045
12947,7304301300,300000.0,3,2014-07-02,1947,,0,0,0,0,0,0,300000.0,NONE,1010,11919,1,2,300000.0,7/2/2014,,1947,3,3,NONE,NO,98155,47.7461,-122.322,NO,NONE,Average,6 Low Average,98155
12948,3630030440,585000.0,5,2014-09-23,2004,,0,1,0,0,0,0,585000.0,NONE,1950,3720,3,8,585000.0,9/23/2014,,2004,3,5,NONE,NO,98029,47.5503,-121.99700000000001,NO,NONE,Average,8 Good,98029
12949,1088000050,678700.0,5,2015-02-13,1973,,0,0,0,0,0,0,678700.0,NONE,1970,10548,2,5,678700.0,2/13/2015,,1973,4,5,NONE,NO,98033,47.6669,-122.179,NO,NONE,Good,8 Good,98033
12950,7504010480,603000.0,6,2015-04-17,1975,,0,1,0,0,0,0,603000.0,NONE,2110,11155,3,7,603000.0,4/17/2015,,1975,3,6,NONE,NO,98074,47.6386,-122.05799999999999,NO,NONE,Average,9 Better,98074
12951,7625701900,467500.0,4,2015-02-22,1918,,0,0,0,0,0,0,467500.0,NONE,1490,4800,1,5,467500.0,2/22/2015,,1918,4,4,NONE,NO,98136,47.5496,-122.391,NO,NONE,Good,7 Average,98136
12952,1926049398,359000.0,4,2014-10-13,1985,,0,0,0,0,0,0,359000.0,NONE,1650,7218,2,7,359000.0,10/13/2014,,1985,3,4,NONE,NO,98133,47.7237,-122.335,NO,NONE,Average,7 Average,98133
12953,3622059088,450000.0,4,2014-05-13,1978,2000.0,0,0,0,0,0,1,450000.0,NONE,2450,42180,2,7,450000.0,5/13/2014,2000.0,1978,4,4,NONE,NO,98042,47.3549,-122.111,NO,NONE,Good,7 Average,98042
12954,8956000250,615000.0,5,2014-09-03,2009,,0,1,0,0,0,0,615000.0,NONE,1980,3128,2,8,615000.0,9/3/2014,,2009,3,5,NONE,NO,98027,47.5456,-122.016,NO,NONE,Average,8 Good,98027
12955,7457400250,283500.0,4,2015-01-06,1999,,0,1,0,0,0,0,283500.0,NONE,1990,5577,3,8,283500.0,1/6/2015,,1999,3,4,NONE,,98092,47.3191,-122.191,,NONE,Average,7 Average,98092
12956,6154900130,340000.0,3,2014-12-02,1947,,0,0,0,0,0,0,340000.0,NONE,860,7102,1,2,340000.0,12/2/2014,,1947,3,3,NONE,NO,98177,47.7042,-122.369,NO,NONE,Average,6 Low Average,98177
12957,1853500130,370000.0,5,2015-02-25,1994,,0,1,0,0,0,0,370000.0,NONE,2320,9264,3,8,370000.0,2/25/2015,,1994,3,5,NONE,NO,98188,47.4449,-122.274,NO,NONE,Average,8 Good,98188
